시군구	번지	단지명	전월세구분	전용면적(㎡)	계약일	보증금(만원)	월세(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.24	1~10	31,000	0	7	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	11~20	36,000	0	11	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	21~30	34,000	0	10	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	11~20	32,000	0	1	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.24	1~10	32,500	0	2	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	11~20	35,000	0	14	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	1~10	30,000	0	9	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	월세	84.28	1~10	10,000	130	10	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	월세	84.28	1~10	26,000	30	2	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	전세	84.28	21~30	32,000	0	3	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	전세	84.28	11~20	28,000	0	1	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	전세	84.28	11~20	36,000	0	13	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	전세	84.28	1~10	34,000	0	3	2009	판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	전세	59.84	11~20	30,000	0	14	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	전세	84.69	1~10	38,000	0	17	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	전세	59.84	21~30	30,000	0	11	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	전세	59.84	1~10	31,000	0	5	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	전세	59.84	21~30	30,000	0	7	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	738	봇들마을7단지	전세	108.34	21~30	41,000	0	15	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	738	봇들마을7단지	전세	108.34	11~20	45,000	0	19	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	738	봇들마을7단지	전세	84.5	1~10	40,000	0	7	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	738	봇들마을7단지	전세	84.5	1~10	46,000	0	6	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	월세	84.92	11~20	2,000	220	8	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	전세	118.91	1~10	57,500	0	3	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	전세	84.5	1~10	40,000	0	5	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	월세	115.09	1~10	20,000	180	23	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	115.09	1~10	50,000	0	13	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	101.09	1~10	49,000	0	1	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	101.09	11~20	40,000	0	9	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	115.03	1~10	55,000	0	17	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	115.01	11~20	58,000	0	5	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	전세	101	21~30	49,000	0	17	2009	동판교로	2012년	09월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	월세	83.24	21~31	10,000	120	3	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.46	21~31	35,000	0	9	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	1~10	36,000	0	5	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	1~10	31,000	0	5	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	11~20	33,500	0	4	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	21~31	36,000	0	9	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	1~10	35,000	0	10	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	11~20	35,000	0	4	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.7	21~31	34,000	0	7	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.46	11~20	35,000	0	11	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.24	21~31	35,000	0	6	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	83.24	21~31	33,000	0	2	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	21~31	28,300	0	12	2009	동판교로	2012년	10월	전월세
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	전세	82.79	21~31	33,000	0	5	2009	동판교로	2012년	10월	전월세
