시군구	번지	단지명	전용면적(㎡)	계약일	거래금액(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	64000	6	2009	판교로	2012년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	75000	7	2009	판교로	2012년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	74.45	1~10	63000	9	2009	동판교로	2012년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.03	11~20	107000	8	2009	동판교로	2012년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	62000	7	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	60000	7	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	64500	11	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	65000	7	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~30	63000	15	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~30	64000	9	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~30	69500	14	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~30	65000	4	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	83.39	21~30	61000	12	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	63000	2	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	60500	14	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	64000	1	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	63300	12	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	60000	7	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	65000	5	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	68000	11	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	67000	8	2009	판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.5	1~10	79000	6	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.01	21~30	104000	11	2009	동판교로	2012년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	64000	12	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	66000	13	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	67000	13	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	64000	5	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	70000	6	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	62500	7	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	21~31	58000	12	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~31	58500	10	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	83.39	1~10	74700	8	2009	판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	65000	3	2009	판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	62300	9	2009	판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	54000	5	2009	판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	61800	3	2009	판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	21~31	59300	15	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.09	1~10	94000	13	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.01	11~20	104000	6	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.11	1~10	94000	10	2009	동판교로	2012년	05월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	65000	11	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~30	56000	4	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~30	71000	7	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	1~10	62000	10	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	21~30	64000	2	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	1~10	69000	8	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	11~20	55700	7	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	83.39	11~20	57000	1	2009	판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.98	1~10	68000	11	2009	동판교로	2012년	06월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	61700	11	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	65000	4	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	56500	4	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	60000	12	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	57500	7	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	21~31	61000	5	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	1~10	66000	5	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	1~10	53000	4	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~31	53000	2	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~31	55500	5	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	21~31	51000	12	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.61	11~20	66000	6	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.69	21~31	56000	3	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.69	21~31	58000	8	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.5	1~10	75000	8	2009	동판교로	2012년	07월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	58500	5	2009	동판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	55500	9	2009	동판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	1~10	58500	7	2009	동판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	1~10	58400	7	2009	동판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	63000	13	2009	판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	54000	14	2009	판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.98	21~31	59800	4	2009	동판교로	2012년	08월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.5	21~31	75000	12	2009	동판교로	2012년	08월	매매
